"Accepted Symbol","Synonym Symbol","Scientific Name"
"STUC2","","Stipa ucrainica"
"STCI12","","Stipagrostis ciliata"
"STLA21","","Stipagrostis lanata"
"STOB4","","Stipagrostis obtusa"
"STPE14","","Stipagrostis pennata"
"STPEP","","Stipagrostis pennata ssp. pennata"
"STPL7","","Stipagrostis plumosa"
"STPU10","","Stipagrostis pungens"
"STUN2","","Stipagrostis uniplumis"
"STUNN","","Stipagrostis uniplumis var. neesii"
"SWAL","","Swallenia alexandrae"
"TACA8","","Taeniatherum caput-medusae"
"TACAC","","Taeniatherum caput-medusae ssp. crinitum"
"TACR2","","Taeniatherum crinitum"
"TEDR2","","Tetrachne dregei"
"TEVI81","","Tetrapogon villosus"
"THPU9","","Thaumastochloa pubescens"
"THAN4","","Themeda anathera"
"THAR2","","Themeda arguens"
"THJA3","","Themeda japonica"
"THQU","","Themeda quadrivalvis"
"THQUH","","Themeda quadrivalvis var. helferi"
"THQUQ","","Themeda quadrivalvis var. quadrivalvis"
"THTR8","","Themeda triandra"
"THVI2","","Themeda villosa"
"THIN6","","Thinopyrum intermedium"
"THJU3","","Thinopyrum junceiforme"
"THPO7","","Thinopyrum ponticum"
"THPY4","","Thinopyrum pycnanthum"
"THIN13","","Thuarea involuta"
"THMI16","","Thyridolepis mitchelliana"
"THLA12","","Thysanolaena latifolia"
"THMA12","","Thysanolaena maxima"
"TOCA2","","Torreyochloa californica"
"TOER","","Torreyochloa erecta"
"TOPA6","","Torreyochloa pallida"
"TOPAF","","Torreyochloa pallida var. fernaldii"
"TOPAP","","Torreyochloa pallida var. pallida"
"TOPAP3","","Torreyochloa pallida var. pauciflora"
"TRSP12","","Trachypogon spicatus"
"TRAU11","","Tragus australianus"
"TRBE","","Tragus berteronianus"
"TRHE8","","Tragus heptaneuron"
"TRRA","","Tragus racemosus"
"TREC3","","Tribolium echinatum"
"TRHI10","","Tribolium hispidum"
"TROB6","","Tribolium obliterum"
"TRUN7","","Tribolium uniolae"
"TRCR9","","Trichloris crinita"
"TRPL3","","Trichloris pluriflora"
"TRMO18","","Tricholaena monachne"
"TRTE10","","Tricholaena teneriffae"
"TREL","","Trichoneura elegans"
"TRAL7","","Trichophorum alpinum"
"TRCE3","","Trichophorum cespitosum"
"TRCL3","","Trichophorum clementis"
"TRCL4","","Trichophorum clintonii"
"TRPL6","","Trichophorum planifolium"
"TRPU18","","Trichophorum pumilum"
"TRAL2","","Tridens albescens"
"TRAM","","Tridens ambiguus"
"TRBR14","","Tridens brasiliensis"
"TRBU","","Tridens buckleyanus"
"TRCA4","","Tridens carolinianus"
"TRCO2","","Tridens congestus"
"TRER","","Tridens eragrostoides"
"TRFL2","","Tridens flavus"
"TRFLC","","Tridens flavus var. chapmanii"
"TRFLF","","Tridens flavus var. flavus"
"TRMU","","Tridens muticus"
"TRMUE","","Tridens muticus var. elongatus"
"TRMUM","","Tridens muticus var. muticus"
"TRST2","","Tridens strictus"
"TRTE2","","Tridens texanus"
"TRCO19","","Triglochin concinna"
"TRGA4","","Triglochin gaspensis"
"TRMA20","","Triglochin maritima"
"TRPA28","","Triglochin palustris"
"TRST16","","Triglochin striata"
"TRBA9","","Triodia basedowii"
"TRAM7","","Triplasis americana"
"TRPU4","","Triplasis purpurea"
"TRMA21","","Tripogon major"
"TRSP","","Tripogon spicatus"
"TRAU9","","Tripsacum australe"
"TRDA3","","Tripsacum dactyloides"
"TRFA2","","Tripsacum fasciculatum"
"TRFL4","","Tripsacum floridanum"
"TRLA11","","Tripsacum lanceolatum"
"TRLA24","","Tripsacum latifolium"
"TRMO20","","Triraphis mollis"
"TRAU3","","Trisetum aureum"
"TRCA21","","Trisetum canescens"
"TRDI16","","Trisetum distichophyllum"
"TRFL5","","Trisetum flavescens"
"TRGL3","","Trisetum glomeratum"
"TRIN4","","Trisetum inaequale"
"TRIN5","","Trisetum interruptum"
"TRLA31","","Trisetum latifolium"
"TRME3","","Trisetum melicoides"
"TROR3","","Trisetum orthochaetum"
"TRSI2","","Trisetum sibiricum"
"TRSIL","","Trisetum sibiricum ssp. litorale"
"TRSIS","","Trisetum sibiricum ssp. sibiricum"
"TRSP2","","Trisetum spicatum"
"TRWO3","","Trisetum wolfii"
"TRRI","","Triticosecale rimpaui"
"TRAE","","Triticum aestivum"
"TRAE4","","Triticum aethiopicum"
"TRAR9","","Triticum araraticum"
"TRBO6","","Triticum boeoticum"
"TRBOB2","","Triticum boeoticum ssp. boeoticum"
"TRBOT","","Triticum boeoticum ssp. thaoudar"
"TRCA24","","Triticum carthlicum"
"TRCO20","","Triticum compactum"
"TRDU3","","Triticum durum"
"TRIS2","","Triticum ispahanicum"
"TRKA3","","Triticum karamyschevii"
"TRMI15","","Triticum militinae"
"TRMO22","","Triticum monococcum"
"TRPO14","","Triticum polonicum"
"TRSP3","","Triticum spelta"
"TRTI","","Triticum timopheevii"
"TRTU3","","Triticum turanicum"
"TRTU2","","Triticum turgidum"
"TRUR3","","Triticum urartu"
"TRVA5","","Triticum vavilovii"
"TRZH","","Triticum zhukovskyi"
"TUGR","","Tuctoria greenei"
"TUMU","","Tuctoria mucronata"
"UNBR","","Uncinia brevicaulis"
"UNHA","","Uncinia hamata"
"UNUN","","Uncinia uncinata"
"UNPA","","Uniola paniculata"
"URAN","","Urochloa ×antholeuca"
"URAD","","Urochloa adspersa"
"URAR","","Urochloa arizonica"
"URAR2","","Urochloa arrecta"
"URBR2","","Urochloa brizantha"
"URBU2","","Urochloa bulbodes"
"URCI","","Urochloa ciliatissima"
"URDE","","Urochloa decumbens"
"URDE2","","Urochloa deflexa"
"URDI4","","Urochloa dictyoneura"
"URDI5","","Urochloa distachya"
"URFU2","","Urochloa fusca"
"URGL2","","Urochloa glumaris"
"URHU","","Urochloa humidicola"
"URMA3","","Urochloa maxima"
"URMO80","","Urochloa mosambicensis"
"URMU","","Urochloa mutica"
"UROL","","Urochloa oligobrachiata"
"URPA","","Urochloa panicoides"
"URPI3","","Urochloa piligera"
"URPL","","Urochloa plantaginea"
"URPL2","","Urochloa platyphylla"
"URPU3","","Urochloa pullalans"
"URRA","","Urochloa ramosa"
"URRE2","","Urochloa reptans"
"URST4","","Urochloa stolonifera"
"URTE2","","Urochloa texana"
"URVI2","","Urochloa villosa"
"VAAT2","","Vahlodea atropurpurea"
"VAMU","","Vaseyochloa multinervosa"
"VEDU","","Ventenata dubia"
"VENI4","","Vetiveria nigritana"
"VEZI80","","Vetiveria zizanioides"
"VOCU","","Vossia cuspidata"
"VUBR","","Vulpia bromoides"
"VUCI","","Vulpia ciliata"
"VUEL","","Vulpia elliotea"
"VUFA","","Vulpia fasciculata"
"VUGE2","","Vulpia geniculata"
"VULI","","Vulpia ligustica"
"VUME3","","Vulpia membranacea"
"VUMI","","Vulpia microstachys"
"VUMIC","","Vulpia microstachys var. ciliata"
"VUMIC2","","Vulpia microstachys var. confusa"
"VUMIM","","Vulpia microstachys var. microstachys"
"VUMIP","","Vulpia microstachys var. pauciflora"
"VUMY","","Vulpia myuros"
"VUOC","","Vulpia octoflora"
"VUOCG","","Vulpia octoflora var. glauca"
"VUOCH","","Vulpia octoflora var. hirtella"
"VUOCO","","Vulpia octoflora var. octoflora"
"VUUN","","Vulpia unilateralis"
"WECO","","Websteria confervoides"
"WHCY","","Whiteochloa cymbiformis"
"WITE","","Willkommia texana"
"ZEDI","","Zea diploperennis"
"ZELU","","Zea luxurians"
"ZEMA","","Zea mays"
"ZEMAM2","","Zea mays ssp. mays"
"ZEMAP","","Zea mays ssp. parviglumis"
"ZEMAH","","Zea mays ssp. parviglumis var. huehuetenangensis"
"ZEME","","Zea mexicana"
"ZEPE","","Zea perennis"
"ZIPI","","Zingeria pisidica"
"ZIAQ","","Zizania aquatica"
"ZIAQA2","","Zizania aquatica var. aquatica"
"ZIAQB","","Zizania aquatica var. brevis"
"ZILA3","","Zizania latifolia"
"ZIPA3","","Zizania palustris"
"ZIPAI","","Zizania palustris var. interior"
"ZIPAP","","Zizania palustris var. palustris"
"ZITE","","Zizania texana"
"ZIMI","","Zizaniopsis miliacea"
"ZOJA","","Zoysia japonica"
"ZOMA2","","Zoysia matrella"
"ZOMAM","","Zoysia matrella var. matrella"
"ZOMAP","","Zoysia matrella var. pacifica"
"ZOTE","","Zoysia tenuifolia"
