Plant,Year,Month,Day,Date
Lonicera periclymenum Serotina,2010,7,17,7/17/10
Lonicera periclymenum Serotina,2010,7,31,7/31/10
Lonicera periclymenum Serotina,2010,8,14,8/14/10
Lonicera periclymenum Serotina,2011,7,23,7/23/11
Lonicera periclymenum Serotina,2011,9,10,9/10/11
Luma apiculata ,1985,7,13,7/13/85
Luma apiculata ,1985,7,20,7/20/85
Luma apiculata ,1985,7,27,7/27/85
Luma apiculata ,1985,8,3,8/3/85
Luma apiculata ,1985,8,10,8/10/85
Luma apiculata ,1985,8,17,8/17/85
Luma apiculata ,1985,8,24,8/24/85
Luma apiculata ,1985,8,31,8/31/85
Luma apiculata ,1985,9,7,9/7/85
Luma apiculata ,1985,9,15,9/15/85
Luma apiculata ,1985,9,28,9/28/85
Luma apiculata ,1985,10,5,10/5/85
Luma apiculata ,1985,10,12,10/12/85
Luma apiculata ,1985,10,19,10/19/85
Luma apiculata ,1985,10,26,10/26/85
Luma apiculata ,1985,11,9,11/9/85
Luma apiculata ,1985,11,16,11/16/85
Luma apiculata ,1985,11,23,11/23/85
Luma apiculata ,1985,11,30,11/30/85
Luma apiculata ,1985,12,7,12/7/85
Luma apiculata ,1985,12,14,12/14/85
Luma apiculata ,1985,12,21,12/21/85
Luma apiculata ,1986,7,19,7/19/86
Luma apiculata ,1986,7,26,7/26/86
Luma apiculata ,1986,8,2,8/2/86
Luma apiculata ,1986,8,9,8/9/86
Luma apiculata ,1986,8,16,8/16/86
Luma apiculata ,1986,8,23,8/23/86
Luma apiculata ,1986,8,30,8/30/86
Luma apiculata ,1986,9,6,9/6/86
Luma apiculata ,1986,9,13,9/13/86
Luma apiculata ,1986,9,27,9/27/86
Luma apiculata ,1986,10,4,10/4/86
Luma apiculata ,1986,10,11,10/11/86
Luma apiculata ,1986,10,18,10/18/86
Luma apiculata ,1986,10,25,10/25/86
Luma apiculata ,1986,11,1,11/1/86
Luma apiculata ,1986,11,8,11/8/86
Luma apiculata ,1986,11,15,11/15/86
Luma apiculata ,1986,11,22,11/22/86
Luma apiculata ,1986,11,29,11/29/86
Luma apiculata ,1986,12,6,12/6/86
Luma apiculata ,1986,12,13,12/13/86
Luma apiculata ,1986,12,20,12/20/86
Luma apiculata ,1986,12,27,12/27/86
Luma apiculata ,1987,1,3,1/3/87
Luma apiculata ,1987,1,10,1/10/87
Luma apiculata ,1987,1,17,1/17/87
Luma apiculata ,1987,1,24,1/24/87
Luma apiculata ,1987,1,31,1/31/87
Luma apiculata ,1987,6,27,6/27/87
Luma apiculata ,1987,7,11,7/11/87
Luma apiculata ,1987,7,18,7/18/87
Luma apiculata ,1987,7,25,7/25/87
Luma apiculata ,1987,8,1,8/1/87
Luma apiculata ,1987,8,8,8/8/87
Luma apiculata ,1987,8,15,8/15/87
Luma apiculata ,1987,8,22,8/22/87
Luma apiculata ,1987,8,29,8/29/87
Luma apiculata ,1987,9,5,9/5/87
Luma apiculata ,1987,9,19,9/19/87
Luma apiculata ,1987,9,26,9/26/87
Luma apiculata ,1987,10,3,10/3/87
Luma apiculata ,1987,10,10,10/10/87
Luma apiculata ,1987,10,17,10/17/87
Luma apiculata ,1987,10,24,10/24/87
Luma apiculata ,1987,10,31,10/31/87
Luma apiculata ,1987,11,7,11/7/87
Luma apiculata ,1987,11,14,11/14/87
Luma apiculata ,1987,11,21,11/21/87
Luma apiculata ,1987,11,28,11/28/87
Luma apiculata ,1987,12,5,12/5/87
Luma apiculata ,1987,12,12,12/12/87
Luma apiculata ,1988,6,25,6/25/88
Luma apiculata ,1988,7,2,7/2/88
Luma apiculata ,1988,7,9,7/9/88
Luma apiculata ,1988,7,16,7/16/88
Luma apiculata ,1988,7,23,7/23/88
Luma apiculata ,1988,7,30,7/30/88
Luma apiculata ,1988,8,6,8/6/88
Luma apiculata ,1988,8,13,8/13/88
Luma apiculata ,1988,8,20,8/20/88
Luma apiculata ,1988,8,27,8/27/88
Luma apiculata ,1988,9,3,9/3/88
Luma apiculata ,1988,9,10,9/10/88
Luma apiculata ,1988,9,17,9/17/88
Luma apiculata ,1988,9,25,9/25/88
Luma apiculata ,1988,10,1,10/1/88
Luma apiculata ,1988,10,8,10/8/88
Luma apiculata ,1988,10,15,10/15/88
Luma apiculata ,1988,10,22,10/22/88
Luma apiculata ,1988,10,29,10/29/88
Luma apiculata ,1988,11,5,11/5/88
Luma apiculata ,1988,11,12,11/12/88
Luma apiculata ,1988,11,19,11/19/88
Luma apiculata ,1988,11,26,11/26/88
Luma apiculata ,1988,12,3,12/3/88
Luma apiculata ,1988,12,10,12/10/88
Luma apiculata ,1989,6,17,6/17/89
Luma apiculata ,1989,6,24,6/24/89
Luma apiculata ,1989,7,1,7/1/89
Luma apiculata ,1989,7,15,7/15/89
Luma apiculata ,1989,7,22,7/22/89
Luma apiculata ,1989,7,29,7/29/89
Luma apiculata ,1989,8,5,8/5/89
Luma apiculata ,1989,8,12,8/12/89
Luma apiculata ,1989,8,19,8/19/89
Luma apiculata ,1989,8,26,8/26/89
Luma apiculata ,1989,9,2,9/2/89
Luma apiculata ,1989,9,9,9/9/89
Luma apiculata ,1989,9,16,9/16/89
Luma apiculata ,1989,9,23,9/23/89
Luma apiculata ,1989,10,7,10/7/89
Luma apiculata ,1989,10,14,10/14/89
Luma apiculata ,1989,10,21,10/21/89
Luma apiculata ,1989,10,28,10/28/89
Luma apiculata ,1989,11,4,11/4/89
Luma apiculata ,1989,11,11,11/11/89
Luma apiculata ,1989,11,18,11/18/89
Luma apiculata ,1990,6,30,6/30/90
Luma apiculata ,1990,7,7,7/7/90
Luma apiculata ,1990,7,14,7/14/90
Luma apiculata ,1990,7,21,7/21/90
Luma apiculata ,1990,7,28,7/28/90
Luma apiculata ,1990,8,4,8/4/90
Luma apiculata ,1990,8,11,8/11/90
Luma apiculata ,1990,8,18,8/18/90
Luma apiculata ,1990,8,25,8/25/90
Luma apiculata ,1990,9,1,9/1/90
Luma apiculata ,1990,9,8,9/8/90
Luma apiculata ,1990,9,15,9/15/90
Luma apiculata ,1990,9,22,9/22/90
Luma apiculata ,1990,9,29,9/29/90
Luma apiculata ,1990,10,6,10/6/90
Luma apiculata ,1990,10,21,10/21/90
Luma apiculata ,1990,10,27,10/27/90
Luma apiculata ,1990,11,3,11/3/90
Luma apiculata ,1990,11,10,11/10/90
Luma apiculata ,1990,11,17,11/17/90
Luma apiculata ,1990,12,1,12/1/90
Luma apiculata ,1990,12,8,12/8/90
Luma apiculata ,1990,12,15,12/15/90
Luma apiculata ,1990,12,22,12/22/90
Luma apiculata ,1991,7,13,7/13/91
Luma apiculata ,1991,7,20,7/20/91
Luma apiculata ,1991,7,27,7/27/91
Luma apiculata ,1991,8,3,8/3/91
Luma apiculata ,1991,8,10,8/10/91
Luma apiculata ,1991,8,17,8/17/91
Luma apiculata ,1991,8,24,8/24/91
Luma apiculata ,1991,8,31,8/31/91
Luma apiculata ,1991,9,7,9/7/91
Luma apiculata ,1991,9,14,9/14/91
Luma apiculata ,1991,9,28,9/28/91
Luma apiculata ,1991,10,5,10/5/91
Luma apiculata ,1991,10,12,10/12/91
Luma apiculata ,1991,10,19,10/19/91
Luma apiculata ,1991,10,26,10/26/91
Luma apiculata ,1991,11,2,11/2/91
Luma apiculata ,1991,11,9,11/9/91
Luma apiculata ,1991,11,16,11/16/91
Luma apiculata ,1991,11,23,11/23/91
Luma apiculata ,1991,11,30,11/30/91
Luma apiculata ,1991,12,7,12/7/91
Luma apiculata ,1991,12,14,12/14/91
Luma apiculata ,1992,6,20,6/20/92
Luma apiculata ,1992,6,27,6/27/92
Luma apiculata ,1992,7,18,7/18/92
Luma apiculata ,1992,7,25,7/25/92
Luma apiculata ,1992,8,1,8/1/92
Luma apiculata ,1992,8,8,8/8/92
Luma apiculata ,1992,8,15,8/15/92
Luma apiculata ,1992,8,22,8/22/92
Luma apiculata ,1992,8,29,8/29/92
Luma apiculata ,1992,9,5,9/5/92
Luma apiculata ,1992,9,12,9/12/92
Luma apiculata ,1992,9,19,9/19/92
Luma apiculata ,1992,9,26,9/26/92
Luma apiculata ,1992,10,10,10/10/92
Luma apiculata ,1992,10,17,10/17/92
Luma apiculata ,1992,10,24,10/24/92
Luma apiculata ,1992,10,31,10/31/92
Luma apiculata ,1992,11,7,11/7/92
Luma apiculata ,1992,11,14,11/14/92
Luma apiculata ,1992,11,21,11/21/92
Luma apiculata ,1992,11,28,11/28/92
Luma apiculata ,1993,7,3,7/3/93
Luma apiculata ,1993,7,10,7/10/93
Luma apiculata ,1993,7,17,7/17/93
Luma apiculata ,1993,7,24,7/24/93
Luma apiculata ,1993,7,31,7/31/93
Luma apiculata ,1993,8,7,8/7/93
Luma apiculata ,1993,8,14,8/14/93
Luma apiculata ,1993,8,21,8/21/93
Luma apiculata ,1993,8,28,8/28/93
Luma apiculata ,1993,9,4,9/4/93
Luma apiculata ,1993,9,11,9/11/93
Luma apiculata ,1993,9,18,9/18/93
Luma apiculata ,1993,9,25,9/25/93
Luma apiculata ,1993,10,2,10/2/93
Luma apiculata ,1993,10,9,10/9/93
Luma apiculata ,1993,10,16,10/16/93
Luma apiculata ,1993,10,23,10/23/93
Luma apiculata ,1993,10,30,10/30/93
Luma apiculata ,1993,11,6,11/6/93
Luma apiculata ,1993,11,13,11/13/93
Luma apiculata ,1993,11,20,11/20/93
Luma apiculata ,1993,11,27,11/27/93
Luma apiculata ,1993,12,4,12/4/93
Luma apiculata ,1993,12,11,12/11/93
Luma apiculata ,1993,12,18,12/18/93
Luma apiculata ,1993,12,24,12/24/93
Luma apiculata ,1994,1,1,1/1/94
Luma apiculata ,1994,1,8,1/8/94
Luma apiculata ,1994,1,15,1/15/94
Luma apiculata ,1994,1,22,1/22/94
Luma apiculata ,1994,1,29,1/29/94
Luma apiculata ,1994,7,2,7/2/94
Luma apiculata ,1994,7,9,7/9/94
Luma apiculata ,1994,7,16,7/16/94
Luma apiculata ,1994,7,23,7/23/94
Luma apiculata ,1994,7,30,7/30/94
Luma apiculata ,1994,8,6,8/6/94
Luma apiculata ,1994,8,13,8/13/94
Luma apiculata ,1994,8,20,8/20/94
Luma apiculata ,1994,8,27,8/27/94
Luma apiculata ,1994,9,3,9/3/94
Luma apiculata ,1994,9,10,9/10/94
Luma apiculata ,1994,9,24,9/24/94
Luma apiculata ,1994,10,1,10/1/94
Luma apiculata ,1994,10,8,10/8/94
Luma apiculata ,1994,10,15,10/15/94
Luma apiculata ,1994,10,22,10/22/94
Luma apiculata ,1994,10,29,10/29/94
Luma apiculata ,1994,11,5,11/5/94
Luma apiculata ,1994,11,12,11/12/94
Luma apiculata ,1994,12,24,12/24/94
Luma apiculata ,1995,7,1,7/1/95
Luma apiculata ,1995,7,8,7/8/95
Luma apiculata ,1995,7,15,7/15/95
Luma apiculata ,1995,7,22,7/22/95
Luma apiculata ,1995,7,29,7/29/95
Luma apiculata ,1995,8,5,8/5/95
Luma apiculata ,1995,8,12,8/12/95
Luma apiculata ,1995,8,19,8/19/95
Luma apiculata ,1995,8,26,8/26/95
Luma apiculata ,1995,9,2,9/2/95
Luma apiculata ,1995,9,9,9/9/95
Luma apiculata ,1995,9,30,9/30/95
Luma apiculata ,1995,10,7,10/7/95
Luma apiculata ,1995,10,14,10/14/95
Luma apiculata ,1995,10,21,10/21/95
Luma apiculata ,1995,10,28,10/28/95
Luma apiculata ,1995,11,4,11/4/95
Luma apiculata ,1995,11,11,11/11/95
Luma apiculata ,1995,11,18,11/18/95
Luma apiculata ,1995,11,25,11/25/95
Luma apiculata ,1995,12,2,12/2/95
Luma apiculata ,1995,12,9,12/9/95
Luma apiculata ,1996,7,13,7/13/96
Luma apiculata ,1996,7,20,7/20/96
Luma apiculata ,1996,8,10,8/10/96
Luma apiculata ,1996,8,17,8/17/96
Luma apiculata ,1996,8,24,8/24/96
Luma apiculata ,1996,8,31,8/31/96
Luma apiculata ,1996,9,7,9/7/96
Luma apiculata ,1996,9,14,9/14/96
Luma apiculata ,1996,9,21,9/21/96
Luma apiculata ,1996,9,28,9/28/96
Luma apiculata ,1996,10,5,10/5/96
Luma apiculata ,1996,10,12,10/12/96
Luma apiculata ,1996,10,19,10/19/96
Luma apiculata ,1996,10,26,10/26/96
Luma apiculata ,1996,11,2,11/2/96
Luma apiculata ,1996,11,9,11/9/96
Luma apiculata ,1996,11,16,11/16/96
Luma apiculata ,1996,11,23,11/23/96
Luma apiculata ,1996,11,30,11/30/96
Luma apiculata ,1996,12,7,12/7/96
Luma apiculata ,1996,12,14,12/14/96
Luma apiculata ,1997,6,7,6/7/97
Luma apiculata ,1997,6,14,6/14/97
Luma apiculata ,1997,6,21,6/21/97
Luma apiculata ,1997,6,28,6/28/97
Luma apiculata ,1997,7,5,7/5/97
Luma apiculata ,1997,7,12,7/12/97
Luma apiculata ,1997,7,19,7/19/97
Luma apiculata ,1997,7,26,7/26/97
Luma apiculata ,1997,8,2,8/2/97
Luma apiculata ,1997,8,9,8/9/97
Luma apiculata ,1997,8,16,8/16/97
Luma apiculata ,1997,8,23,8/23/97
Luma apiculata ,1997,8,30,8/30/97
Luma apiculata ,1997,9,6,9/6/97
Luma apiculata ,1997,9,13,9/13/97
Luma apiculata ,1997,9,20,9/20/97
Luma apiculata ,1997,9,27,9/27/97
Luma apiculata ,1997,10,4,10/4/97
Luma apiculata ,1997,10,11,10/11/97
Luma apiculata ,1997,10,25,10/25/97
Luma apiculata ,1997,11,1,11/1/97
Luma apiculata ,1997,11,8,11/8/97
Luma apiculata ,1997,11,15,11/15/97
Luma apiculata ,1997,11,22,11/22/97
Luma apiculata ,1997,11,29,11/29/97
Luma apiculata ,1997,12,6,12/6/97
Luma apiculata ,1997,12,13,12/13/97
Luma apiculata ,1997,12,20,12/20/97
Luma apiculata ,1997,12,27,12/27/97
Luma apiculata ,1998,7,4,7/4/98
Luma apiculata ,1998,7,11,7/11/98
Luma apiculata ,1998,7,25,7/25/98
Luma apiculata ,1998,8,8,8/8/98
Luma apiculata ,1998,8,22,8/22/98
Luma apiculata ,1998,9,5,9/5/98
Luma apiculata ,1998,9,12,9/12/98
Luma apiculata ,1998,9,19,9/19/98
Luma apiculata ,1998,9,26,9/26/98
Luma apiculata ,1998,10,3,10/3/98
Luma apiculata ,1998,10,17,10/17/98
Luma apiculata ,1998,10,31,10/31/98
Luma apiculata ,1998,11,7,11/7/98
Luma apiculata ,1998,11,14,11/14/98
Luma apiculata ,1999,6,19,6/19/99
Luma apiculata ,1999,6,26,6/26/99
Luma apiculata ,1999,7,10,7/10/99
Luma apiculata ,1999,7,24,7/24/99
Luma apiculata ,1999,8,7,8/7/99
Luma apiculata ,1999,8,21,8/21/99
Luma apiculata ,1999,9,4,9/4/99
Luma apiculata ,1999,9,25,9/25/99
Luma apiculata ,1999,10,2,10/2/99
Luma apiculata ,1999,10,16,10/16/99
Luma apiculata ,1999,10,30,10/30/99
Luma apiculata ,1999,11,13,11/13/99
Luma apiculata ,1999,11,27,11/27/99
Luma apiculata ,1999,12,4,12/4/99
Luma apiculata ,2000,7,1,7/1/00
Luma apiculata ,2000,7,8,7/8/00
Luma apiculata ,2000,7,22,7/22/00
Luma apiculata ,2000,8,5,8/5/00
Luma apiculata ,2000,8,19,8/19/00
Luma apiculata ,2000,9,2,9/2/00
Luma apiculata ,2000,9,16,9/16/00
Luma apiculata ,2000,10,7,10/7/00
Luma apiculata ,2000,10,14,10/14/00
Luma apiculata ,2000,10,28,10/28/00
Luma apiculata ,2000,11,11,11/11/00
Luma apiculata ,2000,11,25,11/25/00
Luma apiculata ,2001,6,23,6/23/01
Luma apiculata ,2001,7,7,7/7/01
Luma apiculata ,2001,7,21,7/21/01
Luma apiculata ,2001,8,4,8/4/01
Luma apiculata ,2001,8,18,8/18/01
Luma apiculata ,2001,9,1,9/1/01
Luma apiculata ,2001,9,22,9/22/01
Luma apiculata ,2001,9,29,9/29/01
Luma apiculata ,2001,10,13,10/13/01
Luma apiculata ,2001,10,27,10/27/01
Luma apiculata ,2001,11,3,11/3/01
Luma apiculata ,2001,11,10,11/10/01
Luma apiculata ,2001,11,17,11/17/01
Luma apiculata ,2002,7,20,7/20/02
Luma apiculata ,2002,8,3,8/3/02
Luma apiculata ,2002,8,17,8/17/02
Luma apiculata ,2002,8,31,8/31/02
Luma apiculata ,2002,9,21,9/21/02
Luma apiculata ,2002,9,28,9/28/02
Luma apiculata ,2002,10,12,10/12/02
Luma apiculata ,2002,10,26,10/26/02
Luma apiculata ,2002,11,2,11/2/02
Luma apiculata ,2002,11,9,11/9/02
Luma apiculata ,2002,11,16,11/16/02
Luma apiculata ,2002,11,23,11/23/02
Luma apiculata ,2002,11,30,11/30/02
Luma apiculata ,2002,12,7,12/7/02
Luma apiculata ,2002,12,14,12/14/02
Luma apiculata ,2002,12,21,12/21/02
Luma apiculata ,2003,7,12,7/12/03
Luma apiculata ,2003,8,2,8/2/03
Luma apiculata ,2003,8,16,8/16/03
Luma apiculata ,2003,8,30,8/30/03
Luma apiculata ,2003,9,13,9/13/03
Luma apiculata ,2003,9,27,9/27/03
Luma apiculata ,2003,10,11,10/11/03
Luma apiculata ,2003,10,25,10/25/03
Luma apiculata ,2003,11,1,11/1/03
Luma apiculata ,2003,11,8,11/8/03
Luma apiculata ,2003,11,15,11/15/03
Luma apiculata ,2004,7,3,7/3/04
Luma apiculata ,2004,7,17,7/17/04
Luma apiculata ,2004,7,31,7/31/04
Luma apiculata ,2004,8,14,8/14/04
Luma apiculata ,2004,8,28,8/28/04
Luma apiculata ,2004,9,11,9/11/04
Luma apiculata ,2004,9,25,9/25/04
Luma apiculata ,2004,10,9,10/9/04
Luma apiculata ,2004,10,23,10/23/04
Luma apiculata ,2004,11,6,11/6/04
Luma apiculata ,2005,6,25,6/25/05
Luma apiculata ,2005,7,1,7/1/05
Luma apiculata ,2005,7,16,7/16/05
Luma apiculata ,2005,7,30,7/30/05
Luma apiculata ,2005,8,13,8/13/05
Luma apiculata ,2005,8,27,8/27/05
Luma apiculata ,2005,9,10,9/10/05
Luma apiculata ,2005,9,24,9/24/05
Luma apiculata ,2005,10,8,10/8/05
Luma apiculata ,2005,10,22,10/22/05
Luma apiculata ,2005,11,5,11/5/05
Luma apiculata ,2005,11,19,11/19/05
Luma apiculata ,2005,11,26,11/26/05
Luma apiculata ,2006,7,1,7/1/06
Luma apiculata ,2006,7,15,7/15/06
Luma apiculata ,2006,7,29,7/29/06
Luma apiculata ,2006,8,12,8/12/06
Luma apiculata ,2006,8,26,8/26/06
Luma apiculata ,2006,9,9,9/9/06
Luma apiculata ,2006,9,23,9/23/06
Luma apiculata ,2006,10,28,10/28/06
Luma apiculata ,2007,6,23,6/23/07
Luma apiculata ,2007,7,7,7/7/07
Luma apiculata ,2007,7,21,7/21/07
Luma apiculata ,2007,8,4,8/4/07
Luma apiculata ,2007,8,18,8/18/07
Luma apiculata ,2007,9,1,9/1/07
Luma apiculata ,2007,9,22,9/22/07
Luma apiculata ,2007,9,29,9/29/07
Luma apiculata ,2007,10,13,10/13/07
Luma apiculata ,2007,10,27,10/27/07
Luma apiculata ,2007,11,3,11/3/07
Luma apiculata ,2007,11,10,11/10/07
Luma apiculata ,2007,11,17,11/17/07
Luma apiculata ,2008,6,21,6/21/08
Luma apiculata ,2008,7,5,7/5/08
Luma apiculata ,2008,7,19,7/19/08
Luma apiculata ,2008,8,2,8/2/08
Luma apiculata ,2008,8,16,8/16/08
Luma apiculata ,2008,8,30,8/30/08
Luma apiculata ,2008,9,13,9/13/08
Luma apiculata ,2008,9,27,9/27/08
Luma apiculata ,2008,10,11,10/11/08
Luma apiculata ,2008,10,25,10/25/08
Luma apiculata ,2008,11,8,11/8/08
Luma apiculata ,2009,6,27,6/27/09
Luma apiculata ,2009,7,4,7/4/09
Luma apiculata ,2009,7,18,7/18/09
Luma apiculata ,2009,8,1,8/1/09
Luma apiculata ,2009,8,15,8/15/09
Luma apiculata ,2009,8,29,8/29/09
Luma apiculata ,2009,10,3,10/3/09
Luma apiculata ,2009,10,10,10/10/09
Luma apiculata ,2009,10,24,10/24/09
Luma apiculata ,2009,11,7,11/7/09
Luma apiculata ,2009,11,14,11/14/09
Luma apiculata ,2010,6,26,6/26/10
Luma apiculata ,2010,7,3,7/3/10
Luma apiculata ,2010,7,17,7/17/10
Luma apiculata ,2010,8,28,8/28/10
Luma apiculata ,2010,9,18,9/18/10
Luma apiculata ,2010,9,25,9/25/10
Luma apiculata ,2010,10,2,10/2/10
Luma apiculata ,2010,10,9,10/9/10
Luma apiculata ,2010,10,16,10/16/10
Luma apiculata ,2010,10,23,10/23/10
Luma apiculata ,2010,10,30,10/30/10
Luma apiculata ,2010,11,6,11/6/10
Luma apiculata ,2011,7,2,7/2/11
Luma apiculata ,2011,7,16,7/16/11
Luma apiculata ,2011,7,30,7/30/11
Luma apiculata ,2011,8,13,8/13/11
Luma apiculata ,2011,8,27,8/27/11
Luma apiculata ,2011,9,10,9/10/11
Luma apiculata ,2011,9,24,9/24/11
Luzula campestris ,1987,4,18,4/18/87
Luzula campestris ,1987,4,25,4/25/87
Luzula campestris ,1987,5,2,5/2/87
Luzula campestris ,1987,5,9,5/9/87
Luzula campestris ,1989,4,15,4/15/89
Luzula campestris ,1989,4,23,4/23/89
Luzula campestris ,1989,4,29,4/29/89
Luzula campestris ,1989,5,6,5/6/89
Luzula campestris ,1990,4,21,4/21/90
Luzula campestris ,1990,4,28,4/28/90
Luzula campestris ,1990,5,5,5/5/90
Luzula campestris ,1991,4,13,4/13/91
Luzula campestris ,1991,4,20,4/20/91
Luzula campestris ,1991,4,27,4/27/91
Luzula campestris ,1991,5,4,5/4/91
Luzula campestris ,1991,5,26,5/26/91
Luzula campestris ,1992,3,28,3/28/92
Luzula campestris ,1992,4,4,4/4/92
Luzula campestris ,1992,4,18,4/18/92
Luzula campestris ,1992,5,9,5/9/92
Luzula campestris ,1992,5,16,5/16/92
Luzula campestris ,1993,4,10,4/10/93
Luzula campestris ,1993,4,17,4/17/93
Luzula campestris ,1993,4,24,4/24/93
Luzula campestris ,1993,5,1,5/1/93
Luzula campestris ,1993,5,8,5/8/93
Luzula campestris ,1993,5,15,5/15/93
Luzula campestris ,1993,5,22,5/22/93
Luzula campestris ,1993,5,29,5/29/93
Luzula campestris ,1994,3,12,3/12/94
Luzula campestris ,1994,3,19,3/19/94
Luzula campestris ,1994,3,26,3/26/94
Luzula campestris ,1994,4,2,4/2/94
Luzula campestris ,1994,4,9,4/9/94
Luzula campestris ,1994,4,16,4/16/94
Luzula campestris ,1994,4,23,4/23/94
Luzula campestris ,1994,4,30,4/30/94
Luzula campestris ,1994,5,7,5/7/94
Luzula campestris ,1995,4,8,4/8/95
Luzula campestris ,1995,4,15,4/15/95
Luzula campestris ,1995,4,22,4/22/95
Luzula campestris ,1995,4,29,4/29/95
Luzula campestris ,1995,5,6,5/6/95
Luzula campestris ,1995,5,13,5/13/95
Luzula campestris ,1995,5,20,5/20/95
Luzula campestris ,1995,5,27,5/27/95
Luzula campestris ,1996,4,20,4/20/96
Luzula campestris ,1996,4,27,4/27/96
Luzula campestris ,1996,5,4,5/4/96
Luzula campestris ,1996,5,11,5/11/96
Luzula campestris ,1996,5,18,5/18/96
Luzula campestris ,1996,5,25,5/25/96
Luzula campestris ,1996,6,1,6/1/96
Luzula campestris ,1996,6,8,6/8/96
Luzula campestris ,1996,6,15,6/15/96
Luzula campestris ,1997,4,19,4/19/97
Luzula campestris ,1997,4,26,4/26/97
Luzula campestris ,1997,5,3,5/3/97
Luzula campestris ,1998,4,4,4/4/98
Luzula campestris ,1998,4,11,4/11/98
Luzula campestris ,1998,4,18,4/18/98
Luzula campestris ,1998,4,25,4/25/98
Luzula campestris ,1998,5,2,5/2/98
Luzula campestris ,1998,5,9,5/9/98
Luzula campestris ,1999,3,27,3/27/99
Luzula campestris ,1999,4,3,4/3/99
Luzula campestris ,1999,4,10,4/10/99
Luzula campestris ,1999,4,17,4/17/99
Luzula campestris ,1999,4,24,4/24/99
Luzula campestris ,1999,5,1,5/1/99
Luzula campestris ,1999,5,29,5/29/99
Luzula campestris ,2000,3,11,3/11/00
Luzula campestris ,2000,3,18,3/18/00
Luzula campestris ,2000,3,25,3/25/00
Luzula campestris ,2000,4,1,4/1/00
Luzula campestris ,2000,4,8,4/8/00
Luzula campestris ,2000,4,21,4/21/00
Luzula campestris ,2000,4,29,4/29/00
Luzula campestris ,2000,5,6,5/6/00
Luzula campestris ,2000,5,13,5/13/00
Luzula campestris ,2000,5,27,5/27/00
Luzula campestris ,2001,3,3,3/3/01
Luzula campestris ,2001,3,10,3/10/01
Luzula campestris ,2001,3,17,3/17/01
Luzula campestris ,2001,3,31,3/31/01
Luzula campestris ,2001,4,7,4/7/01
Luzula campestris ,2001,4,14,4/14/01
Luzula campestris ,2001,4,21,4/21/01
Luzula campestris ,2001,4,28,4/28/01
Luzula campestris ,2001,5,5,5/5/01
Luzula campestris ,2001,5,12,5/12/01
Luzula campestris ,2002,3,16,3/16/02
Luzula campestris ,2002,3,23,3/23/02
Luzula campestris ,2002,3,30,3/30/02
Luzula campestris ,2002,4,6,4/6/02
Luzula campestris ,2002,4,13,4/13/02
Luzula campestris ,2002,4,27,4/27/02
Luzula campestris ,2002,5,11,5/11/02
Luzula campestris ,2002,5,25,5/25/02
Luzula campestris ,2003,3,22,3/22/03
Luzula campestris ,2003,3,29,3/29/03
Luzula campestris ,2003,4,5,4/5/03
Luzula campestris ,2003,4,12,4/12/03
Luzula campestris ,2003,4,26,4/26/03
Luzula campestris ,2003,5,10,5/10/03
Luzula campestris ,2004,3,20,3/20/04
Luzula campestris ,2004,3,27,3/27/04
Luzula campestris ,2004,4,10,4/10/04
Luzula campestris ,2004,4,24,4/24/04
Luzula campestris ,2004,5,8,5/8/04
Luzula campestris ,2005,3,26,3/26/05
Luzula campestris ,2005,4,2,4/2/05
Luzula campestris ,2005,4,9,4/9/05
Luzula campestris ,2005,4,16,4/16/05
Luzula campestris ,2005,4,23,4/23/05
Luzula campestris ,2005,4,30,4/30/05
Luzula campestris ,2005,5,7,5/7/05
Luzula campestris ,2006,4,8,4/8/06
Luzula campestris ,2006,4,22,4/22/06
Luzula campestris ,2006,5,13,5/13/06
Luzula campestris ,2007,3,31,3/31/07
Luzula campestris ,2007,4,7,4/7/07
Luzula campestris ,2007,4,14,4/14/07
Luzula campestris ,2007,4,28,4/28/07
Luzula campestris ,2007,5,12,5/12/07
Luzula campestris ,2008,3,29,3/29/08
Luzula campestris ,2008,4,5,4/5/08
Luzula campestris ,2008,4,12,4/12/08
Luzula campestris ,2008,4,26,4/26/08
Luzula campestris ,2008,5,10,5/10/08
Luzula campestris ,2009,3,28,3/28/09
Luzula campestris ,2009,4,4,4/4/09
Luzula campestris ,2009,4,11,4/11/09
Luzula campestris ,2009,4,18,4/18/09
Luzula campestris ,2009,4,25,4/25/09
Luzula campestris ,2009,5,2,5/2/09
Luzula campestris ,2010,4,10,4/10/10
Luzula campestris ,2010,4,17,4/17/10
Luzula campestris ,2010,4,24,4/24/10
Luzula campestris ,2010,5,1,5/1/10
Luzula campestris ,2010,5,8,5/8/10
Luzula campestris ,2011,3,26,3/26/11
Luzula campestris ,2011,4,2,4/2/11
Luzula campestris ,2011,4,9,4/9/11
Luzula campestris ,2011,4,16,4/16/11
Luzula campestris ,2011,4,23,4/23/11
Lycopersicon esculentum ,1986,6,21,6/21/86
Lycopersicon esculentum ,1986,6,28,6/28/86
Lycopersicon esculentum ,1986,7,5,7/5/86
Lycopersicon esculentum ,1986,7,12,7/12/86
Lycopersicon esculentum ,1986,7,19,7/19/86
Lycopersicon esculentum ,1986,7,26,7/26/86
Lycopersicon esculentum ,1986,8,2,8/2/86
