CO2	Heat	Water	Nutrient	plot	quad	year	species	relabund	flowerdate	funcgroup
2	1	1	2	21	3	2002	Vicia	0.02	119	2
2	1	2	2	21	4	2002	Avena	0.604166667	94	1
2	1	2	2	21	4	2002	Bromusd	0.25	77	1
2	1	2	2	21	4	2002	Bromush	0	84	1
2	1	2	2	21	4	2002	Lolium	0		1
2	1	2	2	21	4	2002	Vulpia	0	94	1
2	1	2	2	21	4	2002	Crepis	0		2
2	1	2	2	21	4	2002	Erodium	0		2
2	1	2	2	21	4	2002	Geranium	0.104166667	90	2
2	1	2	2	21	4	2002	Vicia	0.041666667	109	2
1	2	2	2	22	1	2002	Avena	0.22	96	1
1	2	2	2	22	1	2002	Bromusd	0.04	69	1
1	2	2	2	22	1	2002	Bromush	0.02	74	1
1	2	2	2	22	1	2002	Lolium	0.48	107	1
1	2	2	2	22	1	2002	Vulpia	0.02	77	1
1	2	2	2	22	1	2002	Crepis	0.18	98	2
1	2	2	2	22	1	2002	Erodium	0		2
1	2	2	2	22	1	2002	Geranium	0	91	2
1	2	2	2	22	1	2002	Vicia	0.04	90	2
1	2	1	1	22	2	2002	Avena	0.285714286	96	1
1	2	1	1	22	2	2002	Bromusd	0.06122449	74	1
1	2	1	1	22	2	2002	Bromush	0.142857143	69	1
1	2	1	1	22	2	2002	Lolium	0	115	1
1	2	1	1	22	2	2002	Vulpia	0.06122449	87	1
1	2	1	1	22	2	2002	Crepis	0.265306122	96	2
1	2	1	1	22	2	2002	Erodium	0		2
1	2	1	1	22	2	2002	Geranium	0.183673469	90	2
1	2	1	1	22	2	2002	Vicia	0	98	2
1	2	2	1	22	3	2002	Avena	0.142857143	90	1
1	2	2	1	22	3	2002	Bromusd	0.040816327	69	1
1	2	2	1	22	3	2002	Bromush	0.183673469	77	1
1	2	2	1	22	3	2002	Lolium	0		1
1	2	2	1	22	3	2002	Vulpia	0.12244898	63	1
1	2	2	1	22	3	2002	Crepis	0.387755102	90	2
1	2	2	1	22	3	2002	Erodium	0	107	2
1	2	2	1	22	3	2002	Geranium	0.12244898	91	2
1	2	2	1	22	3	2002	Vicia	0	119	2
1	2	1	2	22	4	2002	Avena	0.191489362	96	1
1	2	1	2	22	4	2002	Bromusd	0.106382979	69	1
1	2	1	2	22	4	2002	Bromush	0.255319149	77	1
1	2	1	2	22	4	2002	Lolium	0.021276596	90	1
1	2	1	2	22	4	2002	Vulpia	0.106382979	84	1
1	2	1	2	22	4	2002	Crepis	0.085106383	98	2
1	2	1	2	22	4	2002	Erodium	0	77	2
1	2	1	2	22	4	2002	Geranium	0.191489362	84	2
1	2	1	2	22	4	2002	Vicia	0.042553191		2
1	1	1	2	23	1	2002	Avena	0.42	94	1
1	1	1	2	23	1	2002	Bromusd	0.08	87	1
1	1	1	2	23	1	2002	Bromush	0.04	87	1
1	1	1	2	23	1	2002	Lolium	0		1
1	1	1	2	23	1	2002	Vulpia	0	90	1
1	1	1	2	23	1	2002	Crepis	0		2
1	1	1	2	23	1	2002	Erodium	0		2
1	1	1	2	23	1	2002	Geranium	0.38	101	2
1	1	1	2	23	1	2002	Vicia	0.08	98	2
1	1	1	1	23	2	2002	Avena	0.14	109	1
1	1	1	1	23	2	2002	Bromusd	0.28	84	1
1	1	1	1	23	2	2002	Bromush	0.34	87	1
1	1	1	1	23	2	2002	Lolium	0		1
1	1	1	1	23	2	2002	Vulpia	0.04	77	1
1	1	1	1	23	2	2002	Crepis	0.02	101	2
1	1	1	1	23	2	2002	Erodium	0		2
1	1	1	1	23	2	2002	Geranium	0.18	101	2
1	1	1	1	23	2	2002	Vicia	0	101	2
1	1	2	1	23	3	2002	Avena	0.020408163	96	1
1	1	2	1	23	3	2002	Bromusd	0.06122449	77	1
1	1	2	1	23	3	2002	Bromush	0.306122449	80	1
1	1	2	1	23	3	2002	Lolium	0		1
1	1	2	1	23	3	2002	Vulpia	0.102040816	63	1
1	1	2	1	23	3	2002	Crepis	0.428571429	98	2
1	1	2	1	23	3	2002	Erodium	0		2
1	1	2	1	23	3	2002	Geranium	0.081632653	101	2
1	1	2	1	23	3	2002	Vicia	0	98	2
1	1	2	2	23	4	2002	Avena	0.142857143	98	1
1	1	2	2	23	4	2002	Bromusd	0.102040816	84	1
1	1	2	2	23	4	2002	Bromush	0.183673469	90	1
1	1	2	2	23	4	2002	Lolium	0		1
1	1	2	2	23	4	2002	Vulpia	0	87	1
1	1	2	2	23	4	2002	Crepis	0.326530612	96	2
1	1	2	2	23	4	2002	Erodium	0		2
1	1	2	2	23	4	2002	Geranium	0.204081633	103	2
1	1	2	2	23	4	2002	Vicia	0.040816327		2
2	2	2	2	24	1	2002	Avena	0.14	107	1
2	2	2	2	24	1	2002	Bromusd	0.08	91	1
2	2	2	2	24	1	2002	Bromush	0.08	77	1
2	2	2	2	24	1	2002	Lolium	0.32	115	1
2	2	2	2	24	1	2002	Vulpia	0.08	87	1
2	2	2	2	24	1	2002	Crepis	0.06	115	2
2	2	2	2	24	1	2002	Erodium	0		2
2	2	2	2	24	1	2002	Geranium	0.18	90	2
2	2	2	2	24	1	2002	Vicia	0.06	96	2
2	2	1	1	24	2	2002	Avena	0.28	107	1
2	2	1	1	24	2	2002	Bromusd	0.04	91	1
2	2	1	1	24	2	2002	Bromush	0.06	77	1
2	2	1	1	24	2	2002	Lolium	0.06	94	1
2	2	1	1	24	2	2002	Vulpia	0.04	77	1
2	2	1	1	24	2	2002	Crepis	0.08	103	2
2	2	1	1	24	2	2002	Erodium	0		2
2	2	1	1	24	2	2002	Geranium	0.36	91	2
2	2	1	1	24	2	2002	Vicia	0.08	94	2
2	2	1	2	24	3	2002	Avena	0.021276596	119	1
2	2	1	2	24	3	2002	Bromusd	0.042553191	103	1
2	2	1	2	24	3	2002	Bromush	0.021276596	84	1
2	2	1	2	24	3	2002	Lolium	0.063829787	90	1
2	2	1	2	24	3	2002	Vulpia	0.021276596	77	1
2	2	1	2	24	3	2002	Crepis	0	119	2
2	2	1	2	24	3	2002	Erodium	0		2
2	2	1	2	24	3	2002	Geranium	0.787234043	84	2
2	2	1	2	24	3	2002	Vicia	0.042553191	87	2
2	2	2	1	24	4	2002	Avena	0.142857143	107	1
2	2	2	1	24	4	2002	Bromusd	0.095238095	87	1
2	2	2	1	24	4	2002	Bromush	0.023809524	77	1
2	2	2	1	24	4	2002	Lolium	0.095238095	98	1
2	2	2	1	24	4	2002	Vulpia	0	77	1
2	2	2	1	24	4	2002	Crepis	0		2
2	2	2	1	24	4	2002	Erodium	0		2
2	2	2	1	24	4	2002	Geranium	0.428571429	90	2
2	2	2	1	24	4	2002	Vicia	0.214285714	63	2
2	1	2	1	25	1	2002	Avena	0.302325581	101	1
2	1	2	1	25	1	2002	Bromusd	0	87	1
2	1	2	1	25	1	2002	Bromush	0.023255814	98	1
2	1	2	1	25	1	2002	Lolium	0	98	1
2	1	2	1	25	1	2002	Vulpia	0	84	1
2	1	2	1	25	1	2002	Crepis	0.255813953	107	2
2	1	2	1	25	1	2002	Erodium	0		2
2	1	2	1	25	1	2002	Geranium	0.418604651	84	2
2	1	2	1	25	1	2002	Vicia	0	115	2
2	1	1	2	25	2	2002	Avena	0.255319149	103	1
2	1	1	2	25	2	2002	Bromusd	0	87	1
2	1	1	2	25	2	2002	Bromush	0.021276596	90	1
2	1	1	2	25	2	2002	Lolium	0.021276596	94	1
2	1	1	2	25	2	2002	Vulpia	0	84	1
2	1	1	2	25	2	2002	Crepis	0.212765957	101	2
2	1	1	2	25	2	2002	Erodium	0		2
2	1	1	2	25	2	2002	Geranium	0.468085106	84	2
2	1	1	2	25	2	2002	Vicia	0.021276596	96	2
2	1	2	2	25	3	2002	Avena	0.234042553	107	1
2	1	2	2	25	3	2002	Bromusd	0.021276596	90	1
2	1	2	2	25	3	2002	Bromush	0.127659574	91	1
2	1	2	2	25	3	2002	Lolium	0.063829787	91	1
2	1	2	2	25	3	2002	Vulpia	0.021276596	84	1
2	1	2	2	25	3	2002	Crepis	0.042553191	107	2
2	1	2	2	25	3	2002	Erodium	0		2
2	1	2	2	25	3	2002	Geranium	0.489361702	84	2
2	1	2	2	25	3	2002	Vicia	0	96	2
2	1	1	1	25	4	2002	Avena	0.369565217	103	1
2	1	1	1	25	4	2002	Bromusd	0	91	1
2	1	1	1	25	4	2002	Bromush	0.043478261	90	1
2	1	1	1	25	4	2002	Lolium	0.02173913	109	1
2	1	1	1	25	4	2002	Vulpia	0	77	1
2	1	1	1	25	4	2002	Crepis	0.173913043	98	2
2	1	1	1	25	4	2002	Erodium	0		2
2	1	1	1	25	4	2002	Geranium	0.391304348	84	2
2	1	1	1	25	4	2002	Vicia	0		2
1	2	2	2	26	1	2002	Avena	0.5	101	1
1	2	2	2	26	1	2002	Bromusd	0.12	77	1
1	2	2	2	26	1	2002	Bromush	0.2	84	1
1	2	2	2	26	1	2002	Lolium	0.02		1
1	2	2	2	26	1	2002	Vulpia	0.02	87	1
1	2	2	2	26	1	2002	Crepis	0.06		2
1	2	2	2	26	1	2002	Erodium	0.02	90	2
1	2	2	2	26	1	2002	Geranium	0.06	84	2
1	2	2	2	26	1	2002	Vicia	0	119	2
1	2	2	1	26	2	2002	Avena	0.26	90	1
1	2	2	1	26	2	2002	Bromusd	0.04	84	1
1	2	2	1	26	2	2002	Bromush	0.3	84	1
1	2	2	1	26	2	2002	Lolium	0		1
1	2	2	1	26	2	2002	Vulpia	0.04	90	1
1	2	2	1	26	2	2002	Crepis	0	119	2
1	2	2	1	26	2	2002	Erodium	0	103	2
1	2	2	1	26	2	2002	Geranium	0.2	84	2
1	2	2	1	26	2	2002	Vicia	0.16	119	2
1	2	1	1	26	3	2002	Avena	0.4	98	1
1	2	1	1	26	3	2002	Bromusd	0.06	94	1
1	2	1	1	26	3	2002	Bromush	0.12	77	1
1	2	1	1	26	3	2002	Lolium	0		1
1	2	1	1	26	3	2002	Vulpia	0	94	1
1	2	1	1	26	3	2002	Crepis	0		2
1	2	1	1	26	3	2002	Erodium	0.02	101	2
1	2	1	1	26	3	2002	Geranium	0.14	90	2
1	2	1	1	26	3	2002	Vicia	0.26	119	2
1	2	1	2	26	4	2002	Avena	0.46	90	1
1	2	1	2	26	4	2002	Bromusd	0.02	87	1
1	2	1	2	26	4	2002	Bromush	0.22	84	1
1	2	1	2	26	4	2002	Lolium	0	107	1
1	2	1	2	26	4	2002	Vulpia	0	90	1
1	2	1	2	26	4	2002	Crepis	0		2
1	2	1	2	26	4	2002	Erodium	0.02	98	2
1	2	1	2	26	4	2002	Geranium	0.2	84	2
1	2	1	2	26	4	2002	Vicia	0.08	119	2
1	1	1	2	27	1	2002	Avena	0	101	1
1	1	1	2	27	1	2002	Bromusd	0	91	1
1	1	1	2	27	1	2002	Bromush	0.214285714	98	1
1	1	1	2	27	1	2002	Lolium	0.285714286	109	1
1	1	1	2	27	1	2002	Vulpia	0.047619048	94	1
1	1	1	2	27	1	2002	Crepis	0.238095238		2
1	1	1	2	27	1	2002	Erodium	0.047619048	80	2
1	1	1	2	27	1	2002	Geranium	0.166666667	101	2
1	1	1	2	27	1	2002	Vicia	0	119	2
1	1	2	2	27	2	2002	Avena	0	101	1
1	1	2	2	27	2	2002	Bromusd	0	94	1
1	1	2	2	27	2	2002	Bromush	0.023809524	87	1
1	1	2	2	27	2	2002	Lolium	0	84	1
1	1	2	2	27	2	2002	Vulpia	0.761904762	91	1
1	1	2	2	27	2	2002	Crepis	0.19047619	115	2
1	1	2	2	27	2	2002	Erodium	0.023809524	68	2
1	1	2	2	27	2	2002	Geranium	0	107	2
1	1	2	2	27	2	2002	Vicia	0	96	2
1	1	1	1	27	3	2002	Avena	0.041666667	94	1
1	1	1	1	27	3	2002	Bromusd	0	90	1
1	1	1	1	27	3	2002	Bromush	0.166666667	77	1
1	1	1	1	27	3	2002	Lolium	0	98	1
1	1	1	1	27	3	2002	Vulpia	0.645833333	87	1
1	1	1	1	27	3	2002	Crepis	0.041666667	98	2
1	1	1	1	27	3	2002	Erodium	0.020833333	101	2
1	1	1	1	27	3	2002	Geranium	0.083333333	101	2
1	1	1	1	27	3	2002	Vicia	0	96	2
1	1	2	1	27	4	2002	Avena	0	98	1
1	1	2	1	27	4	2002	Bromusd	0	80	1
1	1	2	1	27	4	2002	Bromush	0.076923077	90	1
1	1	2	1	27	4	2002	Lolium	0.179487179	94	1
1	1	2	1	27	4	2002	Vulpia	0.153846154	91	1
1	1	2	1	27	4	2002	Crepis	0		2
1	1	2	1	27	4	2002	Erodium	0	94	2
1	1	2	1	27	4	2002	Geranium	0.58974359	101	2
1	1	2	1	27	4	2002	Vicia	0		2
2	1	1	1	28	1	2002	Avena	0.090909091	107	1
2	1	1	1	28	1	2002	Bromusd	0	119	1
2	1	1	1	28	1	2002	Bromush	0.159090909	91	1
2	1	1	1	28	1	2002	Lolium	0	119	1
2	1	1	1	28	1	2002	Vulpia	0.295454545	63	1
2	1	1	1	28	1	2002	Crepis	0.318181818	101	2
2	1	1	1	28	1	2002	Erodium	0.022727273	109	2
2	1	1	1	28	1	2002	Geranium	0.113636364	96	2
2	1	1	1	28	1	2002	Vicia	0		2
2	1	2	1	28	2	2002	Avena	0	115	1
2	1	2	1	28	2	2002	Bromusd	0		1
2	1	2	1	28	2	2002	Bromush	0		1
2	1	2	1	28	2	2002	Lolium	0		1
2	1	2	1	28	2	2002	Vulpia	0	101	1
2	1	2	1	28	2	2002	Crepis	0.303030303	119	2
2	1	2	1	28	2	2002	Erodium	0		2
2	1	2	1	28	2	2002	Geranium	0.696969697	101	2
2	1	2	1	28	2	2002	Vicia	0	119	2
2	1	1	2	28	3	2002	Avena	0.081081081	115	1
2	1	1	2	28	3	2002	Bromusd	0		1
2	1	1	2	28	3	2002	Bromush	0	109	1
2	1	1	2	28	3	2002	Lolium	0.027027027		1
2	1	1	2	28	3	2002	Vulpia	0.027027027	87	1
2	1	1	2	28	3	2002	Crepis	0.216216216	115	2
2	1	1	2	28	3	2002	Erodium	0		2
2	1	1	2	28	3	2002	Geranium	0.648648649	103	2
2	1	1	2	28	3	2002	Vicia	0		2
2	1	2	2	28	4	2002	Avena	0.119047619	107	1
2	1	2	2	28	4	2002	Bromusd	0		1
2	1	2	2	28	4	2002	Bromush	0.071428571	109	1
2	1	2	2	28	4	2002	Lolium	0	115	1
2	1	2	2	28	4	2002	Vulpia	0.404761905	84	1
2	1	2	2	28	4	2002	Crepis	0.214285714	107	2
2	1	2	2	28	4	2002	Erodium	0		2
2	1	2	2	28	4	2002	Geranium	0.19047619	94	2
2	1	2	2	28	4	2002	Vicia	0	91	2
2	2	1	1	29	1	2002	Avena	0.037037037	101	1
2	2	1	1	29	1	2002	Bromusd	0	87	1
2	2	1	1	29	1	2002	Bromush	0	94	1
2	2	1	1	29	1	2002	Lolium	0.222222222	109	1
2	2	1	1	29	1	2002	Vulpia	0.555555556	90	1
2	2	1	1	29	1	2002	Crepis	0	101	2
2	2	1	1	29	1	2002	Erodium	0		2
2	2	1	1	29	1	2002	Geranium	0.185185185	94	2
2	2	1	1	29	1	2002	Vicia	0		2
2	2	2	2	29	2	2002	Avena	0.1	109	1
2	2	2	2	29	2	2002	Bromusd	0		1
2	2	2	2	29	2	2002	Bromush	0	96	1
2	2	2	2	29	2	2002	Lolium	0.1	115	1
2	2	2	2	29	2	2002	Vulpia	0.266666667	94	1
2	2	2	2	29	2	2002	Crepis	0.1	101	2
2	2	2	2	29	2	2002	Erodium	0		2
2	2	2	2	29	2	2002	Geranium	0.433333333	103	2
2	2	2	2	29	2	2002	Vicia	0		2
2	2	1	2	29	3	2002	Avena	0.026315789	107	1
2	2	1	2	29	3	2002	Bromusd	0	103	1
2	2	1	2	29	3	2002	Bromush	0.052631579	91	1
2	2	1	2	29	3	2002	Lolium	0.078947368	115	1
2	2	1	2	29	3	2002	Vulpia	0.368421053	63	1
2	2	1	2	29	3	2002	Crepis	0.184210526	119	2
2	2	1	2	29	3	2002	Erodium	0.052631579	119	2
2	2	1	2	29	3	2002	Geranium	0.236842105	96	2
2	2	1	2	29	3	2002	Vicia	0		2
2	2	2	1	29	4	2002	Avena	0.157894737	96	1
2	2	2	1	29	4	2002	Bromusd	0	87	1
2	2	2	1	29	4	2002	Bromush	0.078947368	87	1
2	2	2	1	29	4	2002	Lolium	0.184210526	98	1
2	2	2	1	29	4	2002	Vulpia	0.157894737	77	1
2	2	2	1	29	4	2002	Crepis	0.078947368	101	2
2	2	2	1	29	4	2002	Erodium	0	109	2
2	2	2	1	29	4	2002	Geranium	0.342105263	96	2
2	2	2	1	29	4	2002	Vicia	0		2
1	2	2	1	30	1	2002	Avena	0.025641026	90	1
1	2	2	1	30	1	2002	Bromusd	0	103	1
1	2	2	1	30	1	2002	Bromush	0	74	1
1	2	2	1	30	1	2002	Lolium	0.538461538	91	1
1	2	2	1	30	1	2002	Vulpia	0	84	1
1	2	2	1	30	1	2002	Crepis	0.025641026		2
1	2	2	1	30	1	2002	Erodium	0		2
1	2	2	1	30	1	2002	Geranium	0.333333333	96	2
1	2	2	1	30	1	2002	Vicia	0.076923077	119	2
1	2	2	2	30	2	2002	Avena	0.03125	90	1
1	2	2	2	30	2	2002	Bromusd	0	98	1
1	2	2	2	30	2	2002	Bromush	0.03125	80	1
1	2	2	2	30	2	2002	Lolium	0.40625	107	1
1	2	2	2	30	2	2002	Vulpia	0		1
1	2	2	2	30	2	2002	Crepis	0	107	2
1	2	2	2	30	2	2002	Erodium	0		2
1	2	2	2	30	2	2002	Geranium	0.40625	90	2
1	2	2	2	30	2	2002	Vicia	0.125	119	2
1	2	1	2	30	3	2002	Avena	0.088235294	84	1
1	2	1	2	30	3	2002	Bromusd	0	91	1
1	2	1	2	30	3	2002	Bromush	0	77	1
1	2	1	2	30	3	2002	Lolium	0.117647059	87	1
1	2	1	2	30	3	2002	Vulpia	0		1
1	2	1	2	30	3	2002	Crepis	0	109	2
1	2	1	2	30	3	2002	Erodium	0		2
1	2	1	2	30	3	2002	Geranium	0.470588235	90	2
1	2	1	2	30	3	2002	Vicia	0.323529412	119	2
1	2	1	1	30	4	2002	Avena	0.075	80	1
1	2	1	1	30	4	2002	Bromusd	0	77	1
1	2	1	1	30	4	2002	Bromush	0	80	1
1	2	1	1	30	4	2002	Lolium	0.35	98	1
1	2	1	1	30	4	2002	Vulpia	0	87	1
1	2	1	1	30	4	2002	Crepis	0	109	2
1	2	1	1	30	4	2002	Erodium	0		2
1	2	1	1	30	4	2002	Geranium	0.425	91	2
1	2	1	1	30	4	2002	Vicia	0.15	119	2
1	1	2	2	31	1	2002	Avena	0.183673469	87	1
1	1	2	2	31	1	2002	Bromusd	0	80	1
1	1	2	2	31	1	2002	Bromush	0.387755102	90	1
1	1	2	2	31	1	2002	Lolium	0		1
1	1	2	2	31	1	2002	Vulpia	0	90	1
1	1	2	2	31	1	2002	Crepis	0.040816327		2
1	1	2	2	31	1	2002	Erodium	0		2
1	1	2	2	31	1	2002	Geranium	0.285714286	90	2
1	1	2	2	31	1	2002	Vicia	0.102040816	119	2
1	1	1	2	31	2	2002	Avena	0.18	107	1
1	1	1	2	31	2	2002	Bromusd	0.02	107	1
1	1	1	2	31	2	2002	Bromush	0.66	90	1
1	1	1	2	31	2	2002	Lolium	0	109	1
1	1	1	2	31	2	2002	Vulpia	0	87	1
1	1	1	2	31	2	2002	Crepis	0		2
1	1	1	2	31	2	2002	Erodium	0		2
1	1	1	2	31	2	2002	Geranium	0.12	107	2
1	1	1	2	31	2	2002	Vicia	0.02	119	2
1	1	2	1	31	3	2002	Avena	0.24	94	1
1	1	2	1	31	3	2002	Bromusd	0	90	1
1	1	2	1	31	3	2002	Bromush	0.38	90	1
1	1	2	1	31	3	2002	Lolium	0	119	1
1	1	2	1	31	3	2002	Vulpia	0.02	87	1
1	1	2	1	31	3	2002	Crepis	0.06		2
1	1	2	1	31	3	2002	Erodium	0.04		2
1	1	2	1	31	3	2002	Geranium	0.16	98	2
1	1	2	1	31	3	2002	Vicia	0.1	119	2
1	1	1	1	31	4	2002	Avena	0.2	94	1
1	1	1	1	31	4	2002	Bromusd	0	87	1
1	1	1	1	31	4	2002	Bromush	0.28	80	1
1	1	1	1	31	4	2002	Lolium	0	107	1
1	1	1	1	31	4	2002	Vulpia	0.12	74	1
1	1	1	1	31	4	2002	Crepis	0		2
1	1	1	1	31	4	2002	Erodium	0		2
1	1	1	1	31	4	2002	Geranium	0.26	96	2
1	1	1	1	31	4	2002	Vicia	0.14	119	2
1	1	1	1	32	1	2002	Avena	0.2	98	1
1	1	1	1	32	1	2002	Bromusd	0.044444444	87	1
1	1	1	1	32	1	2002	Bromush	0.022222222	90	1
1	1	1	1	32	1	2002	Lolium	0		1
1	1	1	1	32	1	2002	Vulpia	0.222222222	90	1
1	1	1	1	32	1	2002	Crepis	0.111111111	115	2
1	1	1	1	32	1	2002	Erodium	0		2
1	1	1	1	32	1	2002	Geranium	0.377777778	90	2
1	1	1	1	32	1	2002	Vicia	0.022222222	119	2
1	1	2	2	32	2	2002	Avena	0.214285714	94	1
1	1	2	2	32	2	2002	Bromusd	0.023809524	87	1
1	1	2	2	32	2	2002	Bromush	0.071428571	87	1
1	1	2	2	32	2	2002	Lolium	0		1
1	1	2	2	32	2	2002	Vulpia	0.285714286	94	1
1	1	2	2	32	2	2002	Crepis	0.047619048	101	2
1	1	2	2	32	2	2002	Erodium	0		2
1	1	2	2	32	2	2002	Geranium	0.333333333	84	2
1	1	2	2	32	2	2002	Vicia	0.023809524		2
1	1	2	1	32	3	2002	Avena	0.256410256	96	1
1	1	2	1	32	3	2002	Bromusd	0.025641026	94	1
1	1	2	1	32	3	2002	Bromush	0.076923077	101	1
1	1	2	1	32	3	2002	Lolium	0		1
1	1	2	1	32	3	2002	Vulpia	0.179487179	94	1
1	1	2	1	32	3	2002	Crepis	0.333333333		2
1	1	2	1	32	3	2002	Erodium	0		2
1	1	2	1	32	3	2002	Geranium	0.128205128	87	2
1	1	2	1	32	3	2002	Vicia	0	119	2
1	1	1	2	32	4	2002	Avena	0.355555556	96	1
1	1	1	2	32	4	2002	Bromusd	0.022222222	101	1
1	1	1	2	32	4	2002	Bromush	0.044444444		1
1	1	1	2	32	4	2002	Lolium	0		1
1	1	1	2	32	4	2002	Vulpia	0	80	1
1	1	1	2	32	4	2002	Crepis	0.177777778		2
1	1	1	2	32	4	2002	Erodium	0		2
1	1	1	2	32	4	2002	Geranium	0.4	84	2
1	1	1	2	32	4	2002	Vicia	0		2
