"site","plot","species","event","temptype","tbase","gdd.est","gdd.est.se","modaic","X","temptreat","preciptreat"
"dunne","3","Mertensiana.fusiformis","ffrd","soilgdd","4","120.733","21.749","1558.273",87,"0",NA
"dunne","3","Helianthella.quinquenervis","ffrd","soilgdd","4","384.66","65.591","254.111",87,"0",NA
"dunne","3","Festuca.thurberi","ffd","soilgdd","2","654.574","24.668","8431.893",87,"0",NA
"dunne","3","Eriogonum.umbellatum","ffrd","soilgdd","0","785.533","80.602","318.307",87,"0",NA
"dunne","3","Potentilla.hippiana","ffrd","soilgdd","2","628.707","43.154","794.804",87,"0",NA
"dunne","3","Eriogonum.subalpinum","ffrd","soilgdd","2","870.901","8.55","364.97",87,"0",NA
"dunne","3","Delphinium.nuttallianum","ffrd","soilgdd","8","0","9.418","1204.786",87,"0",NA
"dunne","3","Artemisia.tridentata","ffrd","soilgdd","4","681.9","0","-167.614",87,"0",NA
"dunne","3","Mertensiana.fusiformis","ffrd","soilgdd","6","69.715","13.215","1425.761",87,"0",NA
"dunne","3","Artemisia.tridentata","ffrd","soilgdd","6","530.43","0","-167.614",87,"0",NA
"dunne","3","Delphinium.nuttallianum","ffrd","soilgdd","6","95.945","22.985","1431.41",87,"0",NA
"dunne","3","Artemisia.tridentata","ffrd","soilgdd","8","8.16","0","-Inf",87,"0",NA
"dunne","3","Eriogonum.subalpinum","ffrd","soilgdd","10","39849.442","622.795","716.614",87,"0",NA
"dunne","3","Erigeron.speciosus","ffrd","soilgdd","8","24.56","12.569","851.664",87,"0",NA
"dunne","3","Helianthella.quinquenervis","ffrd","soilgdd","10","9631.152","3358.535","411.543",87,"0",NA
"dunne","3","Artemisia.tridentata","ffrd","soilgdd","10","32437.195","0","-Inf",87,"0",NA
"dunne","3","Erigeron.speciosus","ffrd","soilgdd","0","792.55","40.762","1042.261",87,"0",NA
"dunne","3","Erigeron.speciosus","ffrd","soilgdd","6","434.26","23.755","954.784",87,"0",NA
"dunne","3","Claytonia.lanceolata","ffrd","soilgdd","4","135.273","17.407","561.297",87,"0",NA
"dunne","3","Potentilla.hippiana","ffrd","soilgdd","6","388.954","23.94","725.274",87,"0",NA
"dunne","3","Delphinium.nuttallianum","ffrd","soilgdd","2","278.743","38.472","1562.244",87,"0",NA
"dunne","3","Erigeron.speciosus","ffrd","soilgdd","10","22881.434","2282.553","1694.359",87,"0",NA
"dunne","3","Mertensiana.fusiformis","ffrd","soilgdd","0","198.922","36.78","1698.034",87,"0",NA
"dunne","3","Eriogonum.umbellatum","ffrd","soilgdd","8","4.671","17.039","246.824",87,"0",NA
"dunne","3","Claytonia.lanceolata","ffrd","soilgdd","10","3285.223","569.838","924.099",87,"0",NA
"dunne","3","Erigeron.speciosus","ffrd","soilgdd","2","680.499","34.887","1017.049",87,"0",NA
"dunne","3","Festuca.thurberi","ffd","soilgdd","10","24637.19","1712.944","13622.226",87,"0",NA
"dunne","3","Eriogonum.umbellatum","ffrd","soilgdd","4","540.102","52.694","298.756",87,"0",NA
"dunne","3","Eriogonum.subalpinum","ffrd","soilgdd","0","1039.523","9.872","376.76",87,"0",NA
"dunne","3","Potentilla.hippiana","ffrd","soilgdd","8","16.379","11.47","638.448",87,"0",NA
"dunne","3","Festuca.thurberi","ffd","soilgdd","8","21.898","8.057","7062.247",87,"0",NA
"dunne","3","Artemisia.tridentata","ffrd","soilgdd","0","945.9","0","-167.614",87,"0",NA
"dunne","3","Claytonia.lanceolata","ffrd","soilgdd","0","250.278","27.667","609.489",87,"0",NA
"dunne","3","Achillea.sp","ffrd","soilgdd","0","811.033","50.923","110.525",87,"0",NA
"dunne","3","Erigeron.speciosus","ffrd","soilgdd","4","568.092","28.322","983.275",87,"0",NA
"dunne","3","Eriogonum.subalpinum","ffrd","soilgdd","8","8.175","0.974","186.878",87,"0",NA
"dunne","3","Potentilla.hippiana","ffrd","soilgdd","0","736.345","52.138","817.119",87,"0",NA
"dunne","3","Potentilla.hippiana","ffrd","soilgdd","10","21218.688","2757.116","1285.349",87,"0",NA
"dunne","3","Achillea.sp","ffrd","soilgdd","2","697.7","43.799","107.812",87,"0",NA
"dunne","3","Festuca.thurberi","ffd","soilgdd","6","379.342","17.096","7983.097",87,"0",NA
"dunne","3","Helianthella.quinquenervis","ffrd","soilgdd","0","524.66","84.475","264.231",87,"0",NA
"dunne","3","Mertensiana.fusiformis","ffrd","soilgdd","10","2848.117","854.029","2534.604",87,"0",NA
"dunne","3","Delphinium.nuttallianum","ffrd","soilgdd","4","210.331","30.195","1500.715",87,"0",NA
"dunne","3","Claytonia.lanceolata","ffrd","soilgdd","6","35.35","6.45","458.041",87,"0",NA
"dunne","3","Eriogonum.subalpinum","ffrd","soilgdd","6","466.769","5.906","334.633",87,"0",NA
"dunne","3","Claytonia.lanceolata","ffrd","soilgdd","8","0","0","-Inf",87,"0",NA
"dunne","3","Helianthella.quinquenervis","ffrd","soilgdd","8","2.72","21.166","208.869",87,"0",NA
"dunne","3","Eriogonum.umbellatum","ffrd","soilgdd","6","382.817","30.244","273.216",87,"0",NA
"dunne","3","Achillea.sp","ffrd","soilgdd","10","24485.888","2932.602","183.485",87,"0",NA
"dunne","3","Helianthella.quinquenervis","ffrd","soilgdd","6","314.66","52.977","245.567",87,"0",NA
"dunne","3","Mertensiana.fusiformis","ffrd","soilgdd","8","0","0.511","560.668",87,"0",NA
"dunne","3","Delphinium.nuttallianum","ffrd","soilgdd","10","5143.455","1377.756","2471.13",87,"0",NA
"dunne","3","Achillea.sp","ffrd","soilgdd","6","451.563","29.035","100.412",87,"0",NA
"dunne","3","Eriogonum.umbellatum","ffrd","soilgdd","2","664.035","66.855","309.706",87,"0",NA
"dunne","3","Artemisia.tridentata","ffrd","soilgdd","2","813.9","0","-167.614",87,"0",NA
"dunne","3","Achillea.sp","ffrd","soilgdd","8","8.16","0","-Inf",87,"0",NA
"dunne","3","Helianthella.quinquenervis","ffrd","soilgdd","2","454.66","74.314","259.105",87,"0",NA
"dunne","4","Achillea.sp","ffrd","soilgdd","4","562.689","28.41","104.618",88,"1",NA
"dunne","4","Erigeron.speciosus","ffrd","soilgdd","0","773.889","36.459","1042.261",88,"1",NA
"dunne","4","Helianthella.quinquenervis","ffrd","soilgdd","4","256.695","113.608","254.111",88,"1",NA
"dunne","4","Claytonia.lanceolata","ffrd","soilgdd","4","65.193","13.158","561.297",88,"1",NA
"dunne","4","Erigeron.speciosus","ffrd","soilgdd","2","666.53","31.204","1017.049",88,"1",NA
"dunne","4","Mertensiana.fusiformis","ffrd","soilgdd","4","132.069","20.344","1558.273",88,"1",NA
"dunne","4","Mertensiana.fusiformis","ffrd","soilgdd","6","79.115","12.362","1425.761",88,"1",NA
"dunne","4","Festuca.thurberi","ffd","soilgdd","2","406.243","30.899","8431.893",88,"1",NA
"dunne","4","Achillea.sp","ffrd","soilgdd","2","668.689","33.927","107.812",88,"1",NA
"dunne","4","Eriogonum.umbellatum","ffrd","soilgdd","4","365.7","62.349","298.756",88,"1",NA
"dunne","4","Erigeron.speciosus","ffrd","soilgdd","8","35.713","11.242","851.664",88,"1",NA
"dunne","4","Claytonia.lanceolata","ffrd","soilgdd","6","13.066","4.875","458.041",88,"1",NA
"dunne","4","Eriogonum.umbellatum","ffrd","soilgdd","10","8468.145","5440.881","504.328",88,"1",NA
"dunne","4","Claytonia.lanceolata","ffrd","soilgdd","10","1043.677","430.757","924.099",88,"1",NA
"dunne","4","Mertensiana.fusiformis","ffrd","soilgdd","2","172.499","26.998","1633.545",88,"1",NA
"dunne","4","Potentilla.hippiana","ffrd","soilgdd","2","460.225","84.123","794.804",88,"1",NA
"dunne","4","Potentilla.hippiana","ffrd","soilgdd","6","304.83","46.667","725.274",88,"1",NA
"dunne","4","Delphinium.nuttallianum","ffrd","soilgdd","4","145.297","24.654","1500.715",88,"1",NA
"dunne","4","Eriogonum.umbellatum","ffrd","soilgdd","6","299.7","35.785","273.216",88,"1",NA
"dunne","4","Potentilla.hippiana","ffrd","soilgdd","0","533.025","101.636","817.119",88,"1",NA
"dunne","4","Eriogonum.umbellatum","ffrd","soilgdd","8","0","20.161","246.824",88,"1",NA
"dunne","4","Festuca.thurberi","ffd","soilgdd","4","336.358","26.018","8221.458",88,"1",NA
"dunne","4","Delphinium.nuttallianum","ffrd","soilgdd","6","88.622","18.767","1431.41",88,"1",NA
"dunne","4","Festuca.thurberi","ffd","soilgdd","10","9108.059","2145.606","13622.226",88,"1",NA
"dunne","4","Potentilla.hippiana","ffrd","soilgdd","4","387.425","66.03","766.228",88,"1",NA
"dunne","4","Helianthella.quinquenervis","ffrd","soilgdd","10","4161.99","5817.153","411.543",88,"1",NA
"dunne","4","Festuca.thurberi","ffd","soilgdd","8","15.81","10.092","7062.247",88,"1",NA
"dunne","4","Eriogonum.umbellatum","ffrd","soilgdd","0","497.7","95.369","318.307",88,"1",NA
"dunne","4","Erigeron.speciosus","ffrd","soilgdd","6","432.345","21.247","954.784",88,"1",NA
"dunne","4","Mertensiana.fusiformis","ffrd","soilgdd","10","2944.305","798.871","2534.604",88,"1",NA
"dunne","4","Erigeron.speciosus","ffrd","soilgdd","10","21134.635","2041.578","1694.359",88,"1",NA
"dunne","4","Erigeron.speciosus","ffrd","soilgdd","4","559.895","25.332","983.275",88,"1",NA
"dunne","4","Achillea.sp","ffrd","soilgdd","8","16.81","0","-Inf",88,"1",NA
"dunne","4","Claytonia.lanceolata","ffrd","soilgdd","2","93.574","17.012","588.009",88,"1",NA
"dunne","4","Delphinium.nuttallianum","ffrd","soilgdd","0","222.851","38.533","1614.143",88,"1",NA
"dunne","4","Helianthella.quinquenervis","ffrd","soilgdd","6","210.695","91.758","245.567",88,"1",NA
"dunne","4","Eriogonum.umbellatum","ffrd","soilgdd","2","431.7","79.104","309.706",88,"1",NA
"dunne","4","Helianthella.quinquenervis","ffrd","soilgdd","0","348.695","146.315","264.231",88,"1",NA
"dunne","4","Delphinium.nuttallianum","ffrd","soilgdd","8","0","7.69","1204.786",88,"1",NA
"dunne","4","Potentilla.hippiana","ffrd","soilgdd","8","18.502","22.359","638.448",88,"1",NA
"dunne","4","Delphinium.nuttallianum","ffrd","soilgdd","10","3499.383","1124.933","2471.13",88,"1",NA
"dunne","4","Delphinium.nuttallianum","ffrd","soilgdd","2","182.626","31.412","1562.244",88,"1",NA
"dunne","4","Achillea.sp","ffrd","soilgdd","0","774.689","39.445","110.525",88,"1",NA
"dunne","4","Helianthella.quinquenervis","ffrd","soilgdd","2","302.695","128.715","259.105",88,"1",NA
"dunne","4","Festuca.thurberi","ffd","soilgdd","0","478.751","35.76","8610.751",88,"1",NA
"dunne","4","Potentilla.hippiana","ffrd","soilgdd","10","10133.439","5374.609","1285.349",88,"1",NA
"dunne","4","Festuca.thurberi","ffd","soilgdd","6","240.978","21.414","7983.097",88,"1",NA
"dunne","4","Achillea.sp","ffrd","soilgdd","10","21541.917","2271.584","183.485",88,"1",NA
"dunne","4","Mertensiana.fusiformis","ffrd","soilgdd","0","213.6","34.405","1698.034",88,"1",NA
"dunne","4","Mertensiana.fusiformis","ffrd","soilgdd","8","0","0.478","560.668",88,"1",NA
"dunne","4","Achillea.sp","ffrd","soilgdd","6","435.979","22.49","100.412",88,"1",NA
"dunne","4","Claytonia.lanceolata","ffrd","soilgdd","0","132.823","20.915","609.489",88,"1",NA
"dunne","4","Helianthella.quinquenervis","ffrd","soilgdd","8","0","36.661","208.869",88,"1",NA
"dunne","4","Claytonia.lanceolata","ffrd","soilgdd","8","0","0","-Inf",88,"1",NA
"dunne","5","Potentilla.hippiana","ffrd","soilgdd","8","72.269","20.411","638.448",89,"0",NA
"dunne","5","Lathyrus.lanszwertii","ffrd","soilgdd","8","16.63","12.297","26.274",89,"0",NA
"dunne","5","Eriogonum.subalpinum","ffrd","soilgdd","0","954.537","6.98","376.76",89,"0",NA
"dunne","5","Delphinium.nuttallianum","ffrd","soilgdd","4","194.839","16.436","1500.715",89,"0",NA
"dunne","5","Mertensiana.fusiformis","ffrd","soilgdd","2","146.643","24.148","1633.545",89,"0",NA
"dunne","5","Claytonia.lanceolata","ffrd","soilgdd","6","55.617","6.45","458.041",89,"0",NA
"dunne","5","Lathyrus.lanszwertii","ffrd","soilgdd","4","213.894","81.769","37.641",89,"0",NA
"dunne","5","Lathyrus.lanszwertii","ffrd","soilgdd","6","117.365","22.953","30.018",89,"0",NA
"dunne","5","Erigeron.speciosus","ffrd","soilgdd","0","928.049","44.653","1042.261",89,"0",NA
"dunne","5","Potentilla.hippiana","ffrd","soilgdd","2","773.681","76.794","794.804",89,"0",NA
"dunne","5","Achillea.sp","ffrd","soilgdd","2","780.519","75.862","107.812",89,"0",NA
"dunne","5","Eriogonum.subalpinum","ffrd","soilgdd","10","31724.744","440.383","716.614",89,"0",NA
"dunne","5","Erigeron.speciosus","ffrd","soilgdd","2","780.646","38.217","1017.049",89,"0",NA
"dunne","5","Erigeron.speciosus","ffrd","soilgdd","10","30320.717","2500.412","1694.359",89,"0",NA
"dunne","5","Festuca.thurberi","ffd","soilgdd","8","82.404","8.647","7062.247",89,"0",NA
"dunne","5","Erigeron.speciosus","ffrd","soilgdd","6","440.636","26.022","954.784",89,"0",NA
"dunne","5","Festuca.thurberi","ffd","soilgdd","2","741.654","26.475","8431.893",89,"0",NA
"dunne","5","Mertensiana.fusiformis","ffrd","soilgdd","4","100.466","18.196","1558.273",89,"0",NA
"dunne","5","Erigeron.speciosus","ffrd","soilgdd","4","634.382","31.025","983.275",89,"0",NA
"dunne","5","Delphinium.nuttallianum","ffrd","soilgdd","2","255.093","20.941","1562.244",89,"0",NA
"dunne","5","Achillea.sp","ffrd","soilgdd","10","29628.531","5079.416","183.485",89,"0",NA
"dunne","5","Helianthella.quinquenervis","ffrd","soilgdd","10","30566.948","3358.535","411.543",89,"0",NA
"dunne","5","Achillea.sp","ffrd","soilgdd","4","650.519","63.526","104.618",89,"0",NA
"dunne","5","Erigeron.speciosus","ffrd","soilgdd","8","92.258","13.769","851.664",89,"0",NA
"dunne","5","Potentilla.hippiana","ffrd","soilgdd","4","620.614","60.277","766.228",89,"0",NA
"dunne","5","Festuca.thurberi","ffd","soilgdd","4","596.742","22.293","8221.458",89,"0",NA
"dunne","5","Lathyrus.lanszwertii","ffrd","soilgdd","2","259.894","104.397","39.107",89,"0",NA
"dunne","5","Festuca.thurberi","ffd","soilgdd","0","887.357","30.641","8610.751",89,"0",NA
"dunne","5","Eriogonum.subalpinum","ffrd","soilgdd","6","432.71","4.176","334.633",89,"0",NA
"dunne","5","Helianthella.quinquenervis","ffrd","soilgdd","0","939.346","84.475","264.231",89,"0",NA
"dunne","5","Claytonia.lanceolata","ffrd","soilgdd","2","209.823","22.505","588.009",89,"0",NA
"dunne","5","Claytonia.lanceolata","ffrd","soilgdd","10","4001.538","569.838","924.099",89,"0",NA
"dunne","5","Mertensiana.fusiformis","ffrd","soilgdd","8","0","0.428","560.668",89,"0",NA
"dunne","5","Festuca.thurberi","ffd","soilgdd","6","421.099","18.348","7983.097",89,"0",NA
"dunne","5","Lathyrus.lanszwertii","ffrd","soilgdd","10","3389.109","1553.843","55.309",89,"0",NA
"dunne","5","Potentilla.hippiana","ffrd","soilgdd","6","455.125","42.601","725.274",89,"0",NA
"dunne","5","Festuca.thurberi","ffd","soilgdd","10","29119.484","1838.444","13622.226",89,"0",NA
"dunne","5","Mertensiana.fusiformis","ffrd","soilgdd","6","56.989","11.057","1425.761",89,"0",NA
"dunne","5","Claytonia.lanceolata","ffrd","soilgdd","0","273.637","27.667","609.489",89,"0",NA
"dunne","5","Achillea.sp","ffrd","soilgdd","8","49.42","0","-Inf",89,"0",NA
"dunne","5","Helianthella.quinquenervis","ffrd","soilgdd","2","784.382","74.314","259.105",89,"0",NA
"dunne","5","Delphinium.nuttallianum","ffrd","soilgdd","10","4846.491","749.955","2471.13",89,"0",NA
"dunne","5","Potentilla.hippiana","ffrd","soilgdd","10","29882.167","4906.324","1285.349",89,"0",NA
"dunne","5","Mertensiana.fusiformis","ffrd","soilgdd","10","2780.824","714.532","2534.604",89,"0",NA
"dunne","5","Mertensiana.fusiformis","ffrd","soilgdd","0","199.543","30.773","1698.034",89,"0",NA
"dunne","5","Eriogonum.subalpinum","ffrd","soilgdd","8","121.925","0.689","186.878",89,"0",NA
"dunne","5","Helianthella.quinquenervis","ffrd","soilgdd","4","629.872","65.591","254.111",89,"0",NA
"dunne","5","Achillea.sp","ffrd","soilgdd","0","911.219","88.202","110.525",89,"0",NA
"dunne","5","Claytonia.lanceolata","ffrd","soilgdd","4","147.829","17.407","561.297",89,"0",NA
"dunne","5","Delphinium.nuttallianum","ffrd","soilgdd","6","94.852","12.511","1431.41",89,"0",NA
"dunne","5","Helianthella.quinquenervis","ffrd","soilgdd","8","84.412","21.166","208.869",89,"0",NA
"dunne","5","Lathyrus.lanszwertii","ffrd","soilgdd","0","306.594","126.997","40.283",89,"0",NA
"dunne","5","Delphinium.nuttallianum","ffrd","soilgdd","8","4.666","5.126","1204.786",89,"0",NA
"dunne","5","Achillea.sp","ffrd","soilgdd","6","450.4","50.289","100.412",89,"0",NA
"dunne","5","Helianthella.quinquenervis","ffrd","soilgdd","6","455.223","52.977","245.567",89,"0",NA
"dunne","5","Potentilla.hippiana","ffrd","soilgdd","0","926.822","92.78","817.119",89,"0",NA
"dunne","5","Eriogonum.subalpinum","ffrd","soilgdd","4","639.999","5.111","351.196",89,"0",NA
"dunne","5","Claytonia.lanceolata","ffrd","soilgdd","8","0","0","-Inf",89,"0",NA
"dunne","5","Eriogonum.subalpinum","ffrd","soilgdd","2","796.278","6.045","364.97",89,"0",NA
"dunne","5","Delphinium.nuttallianum","ffrd","soilgdd","0","317.09","25.689","1614.143",89,"0",NA
"dunne","6","Delphinium.nuttallianum","ffrd","soilgdd","4","207.481","27.007","1500.715",90,"1",NA
"dunne","6","Potentilla.hippiana","ffrd","soilgdd","4","579.018","66.03","766.228",90,"1",NA
"dunne","6","Helianthella.quinquenervis","ffrd","soilgdd","10","30206.872","3358.535","411.543",90,"1",NA
"dunne","6","Erigeron.speciosus","ffrd","soilgdd","0","727.741","57.646","1042.261",90,"1",NA
"dunne","6","Erigeron.speciosus","ffrd","soilgdd","8","176.903","17.775","851.664",90,"1",NA
"dunne","6","Mertensiana.fusiformis","ffrd","soilgdd","6","73.709","12.767","1425.761",90,"1",NA
"dunne","6","Festuca.thurberi","ffd","soilgdd","2","695.197","33.279","8431.893",90,"1",NA
"dunne","6","Mertensiana.fusiformis","ffrd","soilgdd","4","128.209","21.011","1558.273",90,"1",NA
"dunne","6","Potentilla.hippiana","ffrd","soilgdd","8","172.884","22.359","638.448",90,"1",NA
"dunne","6","Potentilla.hippiana","ffrd","soilgdd","2","699.157","84.123","794.804",90,"1",NA
"dunne","6","Claytonia.lanceolata","ffrd","soilgdd","6","17.12","6.895","458.041",90,"1",NA
"dunne","6","Claytonia.lanceolata","ffrd","soilgdd","10","4698.906","609.182","924.099",90,"1",NA
"dunne","6","Erigeron.speciosus","ffrd","soilgdd","4","526.183","40.054","983.275",90,"1",NA
"dunne","6","Mertensiana.fusiformis","ffrd","soilgdd","8","0","0.494","560.668",90,"1",NA
"dunne","6","Helianthella.quinquenervis","ffrd","soilgdd","6","540.005","52.977","245.567",90,"1",NA
"dunne","6","Claytonia.lanceolata","ffrd","soilgdd","8","0","0","-Inf",90,"1",NA
"dunne","6","Delphinium.nuttallianum","ffrd","soilgdd","6","101.021","20.558","1431.41",90,"1",NA
"dunne","6","Festuca.thurberi","ffd","soilgdd","10","25441.857","2310.888","13622.226",90,"1",NA
"dunne","6","Potentilla.hippiana","ffrd","soilgdd","10","23449.49","5374.609","1285.349",90,"1",NA
"dunne","6","Festuca.thurberi","ffd","soilgdd","8","170.994","10.869","7062.247",90,"1",NA
"dunne","6","Erigeron.speciosus","ffrd","soilgdd","10","19561.226","3228.018","1694.359",90,"1",NA
"dunne","6","Delphinium.nuttallianum","ffrd","soilgdd","10","5600.759","1232.303","2471.13",90,"1",NA
"dunne","6","Helianthella.quinquenervis","ffrd","soilgdd","4","691.817","65.591","254.111",90,"1",NA
"dunne","6","Helianthella.quinquenervis","ffrd","soilgdd","0","968.491","84.475","264.231",90,"1",NA
"dunne","6","Delphinium.nuttallianum","ffrd","soilgdd","8","15.248","8.424","1204.786",90,"1",NA
"dunne","6","Festuca.thurberi","ffd","soilgdd","0","814.476","38.515","8610.751",90,"1",NA
"dunne","6","Helianthella.quinquenervis","ffrd","soilgdd","8","212.382","21.166","208.869",90,"1",NA
"dunne","6","Festuca.thurberi","ffd","soilgdd","6","408.401","23.064","7983.097",90,"1",NA
"dunne","6","Erigeron.speciosus","ffrd","soilgdd","6","396.792","33.594","954.784",90,"1",NA
"dunne","6","Erigeron.speciosus","ffrd","soilgdd","2","628.408","49.338","1017.049",90,"1",NA
"dunne","6","Mertensiana.fusiformis","ffrd","soilgdd","0","220.165","35.533","1698.034",90,"1",NA
"dunne","6","Potentilla.hippiana","ffrd","soilgdd","0","812.357","101.636","817.119",90,"1",NA
